descricao,classificacao,endereco,estoque,minimo,maximo,codigo
CAIXA BOTOEIRA P/ BOTÃO DE COMANDO | - MOD. LAY5-BOX1/W (LUKMA ELETRONIC),,B1304,1,0,0,ALM00087
ACOPLAMENTO | STECK FIXAR N5246 32-6h/380-440V 3P+N+ FEMEA VERMELHO,,A1404,2,0,0,ALM00088
ACOPLAMENTO | STECK N4256 32A-6h 380V 440V 3P+ 052794 FEMEA VERMELHO,,A1404,0,0,0,ALM00089
ACOPLAMENTO | STECK N3056 16A-6h 200V 250V 2P+ OSN20568 FEMEA AZUL,,A1404,0,0,0,ALM00090
ACOPLAMENTO | NEWKON 2P+T 16A -6H 200/250V AZ IP44 SETCK - REF. N3076 AZUL MACHO,,A2404,0,0,0,ALM00091
ACOPLAMENTO | STECK FIXAR N3006 2P+16A-6h 200-250V OSN24818 FEMEA AZUL,,A1404,2,0,0,ALM00092
ACOPLAMENTO | N 82,,E2204,3,0,0,ALM00093
AMORTECEDOR MOLA GAS | 250N,,D2304,3,0,0,ALM00094
PRENSA TERMINAL AÇO | 240MM,,A1202,10,0,0,ALM00095
PRENSA TERMINAL AÇO | KL10/6,,A1202,89,0,0,ALM00096
PRENSA TERMINAL AÇO | KL25/8,,A1202,9,0,0,ALM00097
PRENSA TERMINAL AÇO | 25MM,,A1202,176,0,0,ALM00098
PRENSA TERMINAL AÇO | 35MM,,A1202,138,0,0,ALM00099
PRENSA TERMINAL AÇO | 50MM,,A1202,58,0,0,ALM00100
CAPA DE AR  | GTI PRO EFFICLENCY PN:ITW-PRO-100-TE40-K  DEVILBISS,,E2303,2,0,0,ALM00101
CAPA | DE MALHA P/ ROBO BRANCO,,C1301,12,0,0,ALM00102
MANIFOLD | WARNING FLUDO 7BAR DEVIBILLS,,E2303,2,0,0,ALM00103
REGUA DE NIVEL | BALLUFF BTL20C3 BTL7-A501-M1500-P-S32,,D2401,1,0,0,ALM00104
REISISTENCIA | 2KW 768951620406 ,,D2401,2,0,0,ALM00105
MANIFOLD | GRACO 288217,,E2303,1,0,0,ALM00106
MOTOR | TSUKAMOTO MOD: 63 BONFIGLIOLI 0.25KW 60Hz 1700RPM,,F1203,1,0,0,ALM00107
PRENSA TERMINAL | 16MM,,A1202,70,0,0,ALM00108
PLACA | ABB 3HAC044168-001/05,,A1104,2,0,0,ALM00109
SENSOR DE TEMPERATURA | SBWZ TAMANHO DE 78cm de 10 a 150 graus celsius,,A2301,0,0,0,ALM00110
LENTE | SICK FRONTSCHEIBE ERSATZTEIL - 2027180,,A2201,2,0,0,ALM00111
LAMPADA | FLUORESCENTE PHILIPS TL5 ESSENTIAL 28X/840 4000K  28W ,,B1401,75,0,0,ALM00112
LAMPADA | FLUORESCENTE PHILIPS ESSENTIAL SUPER 80 4000K 14W,,B1401,50,0,0,ALM00113
LAMPADA | LED TUBE GLASS BASE TIP G13 9W,,B1401,1,0,0,ALM00114
IHM TS680 | TOUCHSYSTEM CODE 9320680 SERIAL 141425,,A2202,1,0,0,ALM00115
IHM TP700 |  SIEMENS 6AV2 124-0GC01-0AX0,,A2202,1,0,0,ALM00116
IHM TP900 | SIEMENS  6AV2 124-0JC01-0AX0,,A2202,1,0,0,ALM00117
CABO COM CONECTOR RETO | MACHO M12 12 PINOS,,B1404,0,0,0,ALM00118
CONECTOR PARA SENSOR | 5 POLO C091 T 3361  001 U,,A2204,3,0,0,ALM00119
SENSOR SCHMERSAL | 101128195 ES12.18.2 BNS 33-12Z 2187 NR1015305492,,A2203,2,0,0,ALM00120
TERMINAL LUVA PARA CABO | 35MM,,A1202,20,0,0,ALM00121
"SENSOR INDUTIVO BLINDADO | 134439 NCB1,5-18GM60-E2-D-V1",A,A2203,2,2,4,ALM00122
SENSOR INDUTIVO | BES 516-370-G-E5-YS4/BR,,A2203,0,0,0,ALM00123
CONECTOR PARA SENSOR | BCC M334-0000-20-000-31X450-000 (BALLUFF),,A2204,4,0,0,ALM00124
TAMPÃO PROTETOR | R161933920 REXROTH,,A2204,8,0,0,ALM00125
CONECTOR PARA SENSOR | SICK DOS-1205-W,,A2204,0,0,0,ALM00126
"SENSOR | SMT-8M-A-PS-24V-E-0,3-M8D (FESTO)",,A2205,6,0,0,ALM00127
"SENSOR | SME-8M-DS-24V-K-0,3 (FESTO)",,A2205,0,0,0,ALM00128
"DIODO MURR | 3124015 24V PC/DC MAX ,50 VA/W",,A2203,4,0,0,ALM00129
IHM  KP300 | 6AV6 647-0AH11-3AX0,,A2202,1,0,0,ALM00130
SENSOR INDUTIVO | M12 XS112B3PAM12 TELEMECANIQUE,,A2204,2,0,0,ALM00131
CONECTOR | XZCC43FCP40B TELEMAQUINIQUE,,A2204,8,0,0,ALM00132
SENSOR | MHL 15-P2236 1026 126 NP150,,A2204,2,0,0,ALM00133
CONECTOR PARA SENSOR | N11 RFF 932 632-106 DIN EM 175201-804,,A2204,4,0,0,ALM00134
SENSOR | XU2S18PP340DR TELEMECANIQUE,,A2203,2,0,0,ALM00135
CONECTOR PARA CABO | SICK STE-0803-G,,A2204,1,0,0,ALM00136
SENSOR INDUTIVO | IME12-04BPSZCOS 1040764,,A2203,1,0,0,ALM00137
SENSOR DE PROXIMIDADE INDUTIVO | IMB TIPO: IMB08-02BPSVT0S  COD:  1070168 (SICK),,A2203,3,0,0,ALM00138
SENSOR OPTICO | SICK L273-3P3 730,,A2204,2,0,0,ALM00139
SENSOR OPTICO | XUK0AKSAM12 TELEMECANIQUE,,A2204,3,0,0,ALM00140
ESPELHO REFLETIVO | 51x51mm - Ref-h50,,A2304,3,0,0,ALM00141
SENSOR FOTO ELETRICO | QS18V P6MPQ5 BANNER,,A2204,3,0,0,ALM00142
CHAVE SELETORA LUMINOSA | SCHNEIDER XB5AK123B3 VERDE,,A2205,2,0,0,ALM00143
SENSOR FIM DE CURSO | XCKM115 X1,,A2205,0,0,0,ALM00144
CHAVE FIM DE CURSO | 3SE5112-0LC02 - SIEMENS,,A2205,0,0,0,ALM00145
SENSOR FIM DE CURSO | XCKN2118G11,,A2205,1,0,0,ALM00146
SENSOR | SICK RE21-sA03 1059506,,A2203,0,0,0,ALM00147
SENSOR | BALLUFF BES 516-324-EO-C05,,A2203,0,0,0,ALM00148
CONTROLADOR DE TEMPERATURA | ATR142,,A2402,1,0,0,ALM00149
VALVULA PNEUMATICA | ULTRA RAPIDA 3/2 VIAS COM BOBINA 24V,,C1103,1,0,0,ALM00150
CABO COM CONECTOR RETO MACHO | 2 LADOS M16 5 PINOS,,B1404,2,0,0,ALM00151
ATUADOR P/ SENSOR | MAGNÉTICO PILZ PSEN CS 3.1 - IDENT. NO. 541080 PILZ,,A2206,0,0,0,ALM00152
SENSOR MAGNÉTICO | P/ PORTA PILZ PSEN CS 3.1A - IDENT. NO. 511061  PILZ,,A2206,1,0,0,ALM00153
SELO REPARO EM NYLON |HYPER SEAL ASSEMBLY 20422243 KMT,A,ARMARIO,13,4,10,ALM00154
CORREIA ARMALON | 2410 MED. 1500X9110MM COM PINOS GUIAS,,CORREDOR 2,0,0,0,ALM00155
ACOPLAMENTO | AN34,,E2204,0,0,0,ALM00156
CHAVE SECCIONADORA | V5 IEC- EM 60947-3 125A 3R1349,,A2302,1,0,0,ALM00157
TRANSFORMADOR DE TENSÃO | POT.200W PRIM. 440V SEC. 220V FREQ. 50/60Hz ,,A2303,0,0,0,ALM00158
FONTE DE ALIMENTAÇÃO CHAVEADA | TRIFÁSICA 3X380-500VAC - DC24V 20A - REF. ABL8 WPS24200 SCHNEIDER ELECTRIC,,A2302,1,0,0,ALM00159
"TERMORESISTENCIA | PT-100 3F 2,0MT 8,0MM",,A2302,5,0,0,ALM00160
CONTATOR DE FORÇA | 24VAC LC1D09B7 (SCHNEIDER),,A2303,0,0,0,ALM00161
CONTATOR TRIPOLAR | 32A 24VCC LC1 D32B7,,G1103,0,0,0,ALM00162
"BLOCO TEMPORIZADOR | LADT2 TESYS - 038589 - 0,1-30S 1NO+1NC SCHNEIDER ELECTRIC",,A2303,5,0,0,ALM00163
CONTATOR DE FORÇA | LC1E32 IEC-EN60947-4-1 230V,,A2303,0,0,0,ALM00164
CONTACTOR AUXILIAR | REF.LC1K0901B7 (SCHNEIDER),,G1103,0,0,0,ALM00165
DISJUNTOR | EASY9 3P 32A CURVA C 3000A EZ9F33332,,A2303,0,0,0,ALM00166
DISJUNTOR MOTOR | 65A SCHNEIDER VE: 690V-50/60Hz uimp: 6KV,,A2303,0,0,0,ALM00167
MONITORADOR DE CORRENTE | 716410 LUTZE LOCC-BOX-NT 7-6410 10A,,A2304,4,0,0,ALM00168
"FUSÍVEL NH SIEMENS | REF. 3NA3 822, 63A 500V",,A1204,16,0,0,ALM00169
"FUSIVEL FERRAZ SHAWMUT | REF. NH000GG500V80, 80A 500VCA",,A1204,6,0,0,ALM00170
CABO COM CONECTOR RETO | MACHO 2 LADOS M16 7 PINOS,,B1404,1,0,0,ALM00171
CONTATO AUXILIAR | DE POTÊNCIA TIPO-N SCHNEIDER - REF. 055192 VZ13,,A2304,1,0,0,ALM00172
BOTÃO PULSADOR | XB5AC51 AMARELO,,A2304,4,0,0,ALM00173
MÓDULO DE SEGURANÇA | P/ SIST. EMERGÊNCIA XPSAF5121 SCHNEIDER,,A2304,1,0,0,ALM00174
"TERMOSTATO DE CONTATO | IMIT TIPO TC2 LSC1 1750 - COD. 542470, T80 1K/MIN IP40 0-90°C TC2 LSC11750",,A2304,1,0,0,ALM00175
MÓDULO DE SEGURANÇA | P/ SIST. EMERGÊNCIA XPSAF5130 SCHNEIDER PREVENTA,,A2304,1,0,0,ALM00176
DISJUNTOR MONOPOLAR | 2A SERIE CURVA C,,A1302,0,0,0,ALM00177
CONTROLADOR DE TEMPERATURA | 6001 RDR01 supply: 100..240vac/dc 50/60Hz GEFRAN,,A2304,4,0,0,ALM00178
BOTÃO PULSADOR | XB5AC21  PRETO,,A2304,1,0,0,ALM00179
COMUTADOR COM CHAVE | 2 POSIÇÃO PRETO 22mm - SLCG8D0C,,A2305,0,0,0,ALM00180
SAIDA DO PONTO MODULAR | TYPE:GRT1-0D8-1,,A2305,2,0,0,ALM00181
"BOTOEIRA  C/ SINALIZAÇÃO AMARELO | BHS - REF. TY-09C, 1NO Ø22MM BA9S VMAX 220V",,A2305,1,0,0,ALM00182
MÓDULO DE SEGURANÇA | P/ SIST. EMERGÊNCIA SCHNEIDER PREVENTA  XPSAK311144,,A2304,1,0,0,ALM00183
"BOTOEIRA  C/ SINALIZAÇÃO VERMELHO | BHS - REF. TY-11E, 1NC Ø22MM BA9S VMAX 220V",,A2305,0,0,0,ALM00184
INVERSOR | DA UNIDADE DAS FASES DE ENTRADA SERIE MX2  3G3MX2- A4015-V1 (OMRON),,B1302,1,0,0,ALM00185
"BOTÃO DE EMERGÊNCIA | REF. ZB2-BE102C, 2NC (SCHNEIDER)",,A2305,0,0,0,ALM00186
DISJUNTOR TRIPOLAR | GV7-RE100  (SCHNEIDER) ,,A2305,1,0,0,ALM00187
CABEÇA P/ BOTÃO DE EMERGÊNCIA | REF. 3SB3 000-1HA20 (SIEMENS),,A2305,17,0,0,ALM00188
CONTACTOR TRIPOLAR | 50A SCHNEIDER REF. LC1D50AP7,,A2305,0,0,0,ALM00189
BOTOEIRA PULSANTE | XA2EA21  PRETO,,A2305,0,0,0,ALM00190
"CARCAÇA PARA  INCERTO | HAM 24 PINOS 1""",,A2306,5,0,0,ALM00191
INCERTO HAM | 24 PINOS FEMEA,,A2406,3,0,0,ALM00192
INCERTO HAM | 24 PINOS MACHO,,A2406,9,0,0,ALM00193
"CABO SEW | 13354221.11/5,00 SN 1367146 ",,B1405,3,0,0,ALM00194
CONTROLADOR DE TEMPERATURA | F000175 TYPE 4T-96-4-01-0 SUPPLY: 11..27Vac/dc 50/60Hz 11VA VERS.: FW 3.24 ,,A2402,2,0,0,ALM00195
SENSOR DE POSIÇÃO | GEFRAN PY-2-C-075,,A2402,2,0,0,ALM00196
CHAVE DE SEGURANÇA | SCHMERSAL AZM 161CC-12/12RKA-024,,A2403,3,0,0,ALM00197
CHAVE DE SEGURANÇA | SCHMERSAL  AZ 16-02ZVK-M16,,A2403,2,0,0,ALM00198
ACOPLAMENTO DE FIXAR | STECK  N4206 32A-6H/380-440V 3P+ VERMELHO FEMEA,,A2404,3,0,0,ALM00199
"DISJUNTOR MOTOR | WEG MPW40-3-D063 1,6 - 2,5A",,A2403,0,0,0,ALM00200
DISJUNTOR MOTOR | WEG MPW40-3-U004 2.5-4A,,A2403,0,0,0,ALM00201
"DISJUNTOR MOTOR | WEG MPW40-3-D063 4-6,3A ",,G1102,0,0,0,ALM00202
DISJUNTOR MOTOR | WEG MPW40-3-D063 10 - 16A,,A2403,0,0,0,ALM00203
DISJUNTOR MOTOR | WEG MPW40-3-D063 20-25A,,A2403,0,0,0,ALM00204
ACOPLAMENTO | STECK TLP16442 16A-9H 200-250V 3P+ VERMELHO MACHO,,A2404,0,0,0,ALM00205
ACOPLAMENTO | LUKMA 3P+T 16A 380/440V 6H VM N4076 VERMELHO MACHO,,A2404,3,0,0,ALM00206
INTERRUPTOR HORARIO | CCT15720 IHP,,A2405,9,0,0,ALM00207
SENSOR FIM DE CURSO | 3SE5232-0HK80,,A2405,1,0,0,ALM00208
CAPA DE AR | VILBISS COM 522 TRANS-TECH,,E2303,1,0,0,ALM00209
ABRAÇADEIRA | MS 212,,F1403,2,0,0,ALM00210
PRENSA TERMINAL DE AÇO | 20MM,,A1202,0,0,0,ALM00211
TERMINAL LUVA PARA CABO | 50MM,,A1202,14,0,0,ALM00212
PRENSA TERMINAL DE AÇO  | 10MM,,A1202,89,0,0,ALM00213
PRENSA TERMINAL DE AÇO | 95MM,,A1202,15,0,0,ALM00214
PRENSA TERMINAL DE AÇO | 70MM,,A1202,97,0,0,ALM00215
INVERSOR DE FREQUÊNCIA | EM DRIVE FIT4P34-0150-5BFLS,,B1301,2,0,0,ALM00216
MODULO AMPLIFICADOR | VT-MSPA 1-1-12/V010 (MNR:R900 70 2060) (REXROTH),,B1202,1,0,0,ALM00217
MÓDULO AMPLIFICADOR | VT- 11118-10 (MNR:R900211788)  (REXROTH),,B1202,1,0,0,ALM00218
DISJUNTOR MODULAR TRIPOLAR | NG 4P-125A-300mA-A NG125 19042,,B1202,1,0,0,ALM00219
RELE DE SEGURANÇA | EU 410-UM 3TS IDENTE: 6026136 (SICK),,B1205,1,0,0,ALM00220
PLC | SIEMENS  S7-1500 6ES7 511-1AK01-0AB0,,B1202,1,0,0,ALM00221
TRANSMISSOR DE PASSAGEM | 138802230012 (GM 8802C( A - 220223+4-20mA),,B1202,1,0,0,ALM00222
MÓDULO DE ENTRADA DIGITAL | PROFISAFE 4/8F-DI DC24 SIEMENS SIMATIC ET200S 6ES7 138-4FA05-0AB0,,B1203,1,0,0,ALM00223
MÓDULO DE SAÍDA DIGITAL | PROFISAFE 4F-DO DC24V/2A SIEMENS SIMATIC ET-200 6ES7 138-4FB04-0AB0,,B1203,1,0,0,ALM00224
MÓDULO TERMINAL | SIEMENS SIMATIC ET200S 6ES7 193-4CE10-0AA0,,B1203,1,0,0,ALM00225
MÓDULO DE ENTRADA DIGITAL | 8 DI DC24 SIEMENS SIMATIC ET200S 6ES7 131-4BF00-0AA0,,B1203,5,0,0,ALM00226
MÓDULO DE SAÍDAS DIGITAIL | 8 DO DC24V/0.5A SIEMENS SIMATIC ET200S 6ES7 132-4BF00-0AA0,,B1203,7,0,0,ALM00227
ADAPTADOR DEVICENET | SMARTSLICE 64POSITION 24V DC GRT1-DRT (OMRON),,B1103,1,0,0,ALM00228
FONTE DE ALIMENTAÇÃO TRIFÁSICA | PSS-B24-240S 24VDC-10A COD:164225 240W,,G1104,2,0,0,ALM00229
MÓDULO PROFIBUS | MICROMASTER 4 SIEMENS - REF. 6SE6400-1PB00-0AA0,,B1204,1,0,0,ALM00230
MÓDULO DE SAÍDAS ANALÓGICAS | 2 AO VOLTAGE STANDARD SIEMENS SIMATIC ET200S 6ES7 135-4FB01-0AB0,,B1204,2,0,0,ALM00231
MÓDULO DE ENTRADAS ANALÓGICAS | 2 AI - 2WIRE STANDARD SIEMENS SIMATIC ET200S 6ES7 134-4GB01-0AB0,,B1204,5,0,0,ALM00232
MÓDULO FONTE | PM-E DC24V STANDARD SIEMENS SIMATIC ET200S 6ES7 138-4CA01-0AA0,,B1204,6,0,0,ALM00233
PONTO DE ENTRADA | DA UNIDADE PNP GRT1-ID8-1,,B1204,4,0,0,ALM00234
SOFTSTARTER | SIEMENS 37KW AC200-480V 3RW4038-1BB04,,B1205,0,0,0,ALM00235
"TRANSMISSOR DE  NÍVEL | 10…A60cm,  0 a 10V/4 a 20 Ma - Cod:LR3000 ",,G1104,0,0,0,ALM00236
MÓDULO INTERFACE | IM 151-8F PN/DP CPU ET200S 6ES7 151-8FB01-0AB0 ( SIEMENS),,B1205,1,0,0,ALM00237
MÓDULO TERMINAL | DP TM-E15C24-01 SIEMENS SIMATIC ET200S 6ES7 193-4CG30-0AA0,,B1203,1,0,0,ALM00238
"ENTRADA DO MODULO DE FORÇA | 24VDC INPUT GRT1-PD2 MODULE, FEDD 1/0 POWER 24VDC INPUT",,B1204,2,0,0,ALM00239
MOTO REDUTOR | NMRV 040  (MOTOR CE MS 711-4 SN NO 1512-047),,E2103,2,0,0,ALM00240
CABOS | SIEMENS 6XV1840-2AH10,,B1306,100,0,0,ALM00241
INVERSOR DE FREQUÊNCIA | SIEMENS MICROMASTER 440 6SE6440-2UD27-5CA1,,B1302,1,0,0,ALM00242
INVERSOR DE FREQUÊNCIA | SIEMENS MICROMASTER 420 6SE6420-2UD22-2BA1,,B1302,1,0,0,ALM00243
CONTACTOR | LC1E95M7 110A  45KW,,B2103,0,0,0,ALM00244
BLOCO DE CONTATO AUXILIAR | LADN22 IEC 60947-5-1 (SCHNEIDER),,A1204,0,0,0,ALM00245
CONEXÃO PNEUMATICA| 4mm COM ROSCA M5,,C1303,11,0,0,ALM00246
